timestamp,price,volume
1900-01-01 08:29:57.600,117.46999999999998,21
1900-01-01 08:29:58.200,117.47,1
1900-01-01 08:29:58.300,117.47,1
1900-01-01 08:30:35.200,117.23117647058824,27
1900-01-01 08:30:35.300,117.24,1
1900-01-01 08:30:35.800,117.23,3
1900-01-01 08:30:35.900,117.22,13
1900-01-01 08:30:36.100,117.21374999999999,9
1900-01-01 08:30:37.100,117.2,9
1900-01-01 08:30:37.200,117.2,1
1900-01-01 08:30:37.400,117.21,5
1900-01-01 08:30:37.500,117.22,1
1900-01-01 08:30:37.800,117.22,1
1900-01-01 08:30:38.000,117.22,1
1900-01-01 08:30:38.300,117.22,1
1900-01-01 08:30:38.900,117.22,2
1900-01-01 08:30:39.000,117.22,1
1900-01-01 08:30:39.500,117.23,1
1900-01-01 08:30:39.700,117.23,1
1900-01-01 08:30:40.500,117.24363636363637,23
1900-01-01 08:30:40.600,117.24714285714286,9
1900-01-01 08:30:40.700,117.24,6
1900-01-01 08:30:41.000,117.235,2
1900-01-01 08:30:41.200,117.24,2
1900-01-01 08:30:41.700,117.24,2
1900-01-01 08:30:42.000,117.24,2
1900-01-01 08:30:42.200,117.24,1
1900-01-01 08:30:42.300,117.25,2
1900-01-01 08:30:42.600,117.25,9
1900-01-01 08:30:42.700,117.25,9
1900-01-01 08:30:43.000,117.24,3
1900-01-01 08:30:43.300,117.25,2
1900-01-01 08:30:43.600,117.24,1
1900-01-01 08:30:44.200,117.24,9
1900-01-01 08:30:45.100,117.25,18
1900-01-01 08:30:45.300,117.26,3
1900-01-01 08:30:45.400,117.26,12
1900-01-01 08:30:45.600,117.26,4
1900-01-01 08:30:45.700,117.2655,61
1900-01-01 08:30:45.800,117.26,1
1900-01-01 08:30:46.000,117.26,1
1900-01-01 08:30:46.100,117.2625,5
1900-01-01 08:30:46.300,117.26000000000002,8
1900-01-01 08:30:46.400,117.25,23
1900-01-01 08:30:46.500,117.26,5
1900-01-01 08:30:46.600,117.255,12
1900-01-01 08:30:46.900,117.26,7
1900-01-01 08:30:47.200,117.26,1
1900-01-01 08:30:47.400,117.25,13
1900-01-01 08:30:47.500,117.26000000000002,5
1900-01-01 08:30:47.800,117.26,1
1900-01-01 08:30:48.000,117.26,3
1900-01-01 08:30:48.200,117.26,5
1900-01-01 08:30:48.400,117.26,5
1900-01-01 08:30:48.800,117.26,3
1900-01-01 08:30:48.900,117.26,10
1900-01-01 08:30:49.100,117.25,17
1900-01-01 08:30:49.200,117.25,5
1900-01-01 08:30:49.300,117.25,1
1900-01-01 08:30:49.500,117.23999999999998,6
1900-01-01 08:30:49.600,117.25,12
1900-01-01 08:30:50.000,117.24,5
1900-01-01 08:30:50.100,117.24,3
1900-01-01 08:30:50.200,117.24,2
1900-01-01 08:30:50.300,117.24,1
1900-01-01 08:30:50.500,117.23,19
1900-01-01 08:30:50.600,117.23833333333333,8
1900-01-01 08:30:50.700,117.24,1
1900-01-01 08:30:50.900,117.24,3
1900-01-01 08:30:51.000,117.24666666666667,4
1900-01-01 08:30:51.600,117.24,18
1900-01-01 08:30:51.800,117.25,10
1900-01-01 08:30:52.100,117.23,3
1900-01-01 08:30:52.300,117.23,2
1900-01-01 08:30:52.500,117.24,8
1900-01-01 08:30:52.600,117.24,1
1900-01-01 08:30:52.700,117.23,4
1900-01-01 08:30:53.000,117.23,9
1900-01-01 08:30:53.100,117.22999999999999,11
1900-01-01 08:30:53.300,117.23,5
1900-01-01 08:30:53.400,117.24,3
1900-01-01 08:30:53.500,117.24,1
1900-01-01 08:30:53.800,117.25,4
1900-01-01 08:30:54.000,117.25,1
1900-01-01 08:30:54.600,117.23999999999998,34
1900-01-01 08:30:55.900,117.23,1
1900-01-01 08:30:57.300,117.24,4
1900-01-01 08:30:57.400,117.24,3
1900-01-01 08:30:57.800,117.2325,16
1900-01-01 08:30:58.500,117.23,2
1900-01-01 08:30:58.900,117.24,6
1900-01-01 08:30:59.100,117.23,2
1900-01-01 08:30:59.200,117.22,6
1900-01-01 08:30:59.400,117.21,2
1900-01-01 08:30:59.500,117.21,1
1900-01-01 08:30:59.700,117.21,4
1900-01-01 08:31:00.000,117.22,6
1900-01-01 08:31:00.100,117.21571428571428,12
1900-01-01 08:31:00.200,117.21,2
1900-01-01 08:31:00.300,117.22,19
1900-01-01 08:31:00.400,117.22857142857143,23
1900-01-01 08:31:00.500,117.22,7
1900-01-01 08:31:00.600,117.21,6
1900-01-01 08:31:00.900,117.21,4
1900-01-01 08:31:01.000,117.2025,17
1900-01-01 08:31:01.100,117.21,9
1900-01-01 08:31:01.200,117.21,3
1900-01-01 08:31:01.600,117.21,3
1900-01-01 08:31:01.700,117.21,1
1900-01-01 08:31:01.800,117.21,1
1900-01-01 08:31:02.000,117.22285714285714,89
1900-01-01 08:31:02.200,117.22,3
1900-01-01 08:31:02.500,117.22,6
1900-01-01 08:31:02.700,117.22,2
1900-01-01 08:31:02.800,117.22,9
1900-01-01 08:31:02.900,117.21999999999998,3
1900-01-01 08:31:03.200,117.22,4
1900-01-01 08:31:03.300,117.22,3
1900-01-01 08:31:03.500,117.22999999999999,6
1900-01-01 08:31:04.100,117.21999999999998,3
1900-01-01 08:31:04.200,117.22,1
1900-01-01 08:31:04.700,117.21999999999998,10
1900-01-01 08:31:05.200,117.21999999999998,7
1900-01-01 08:31:06.100,117.22,9
1900-01-01 08:31:06.600,117.22999999999999,14
1900-01-01 08:31:06.800,117.22,10
1900-01-01 08:31:06.900,117.22,1
1900-01-01 08:31:07.100,117.22,3
1900-01-01 08:31:07.800,117.21,101
1900-01-01 08:31:08.500,117.21,24
1900-01-01 08:31:08.600,117.22,21
1900-01-01 08:31:08.700,117.22,1
1900-01-01 08:31:08.900,117.22,3
1900-01-01 08:31:10.100,117.21999999999998,4
1900-01-01 08:31:10.400,117.22,2
1900-01-01 08:31:10.700,117.22999999999999,27
1900-01-01 08:31:10.900,117.23,2
1900-01-01 08:31:11.300,117.22,7
1900-01-01 08:31:11.600,117.22,1
1900-01-01 08:31:11.700,117.21999999999998,10
1900-01-01 08:31:11.800,117.22,1
1900-01-01 08:31:12.100,117.21,59
1900-01-01 08:31:12.500,117.21,6
1900-01-01 08:31:12.900,117.2,1
1900-01-01 08:31:13.100,117.19000000000001,13
1900-01-01 08:31:13.200,117.19,1
1900-01-01 08:31:14.300,117.18000000000002,7
1900-01-01 08:31:15.000,117.18,2
1900-01-01 08:31:15.100,117.174,20
1900-01-01 08:31:15.300,117.185,4
1900-01-01 08:31:15.600,117.19,11
1900-01-01 08:31:15.900,117.19,4
1900-01-01 08:31:16.300,117.19,10
1900-01-01 08:31:17.000,117.19,1
1900-01-01 08:31:17.700,117.19,4
1900-01-01 08:31:18.300,117.19,2
1900-01-01 08:31:18.400,117.19,3
1900-01-01 08:31:18.600,117.18083333333334,51
